doc_id,source_type,word_count,file_size_kb
doc_045727,web,3298,9865.4
doc_045728,pdf,923,5652.2
doc_045729,web,4643,9990.8
doc_045730,web,4025,7862.6
doc_045731,web,1970,369.3
doc_045732,pdf,3839,39.2
doc_045733,audio,3864,451.6
doc_045734,audio,4126,1681.3
doc_045735,audio,4477,7337.2
doc_045736,pdf,1517,5687.1
doc_045737,image,801,1888.4
doc_045738,audio,423,3825.0
doc_045739,pdf,603,8495.2
doc_045740,pdf,142,6082.5
doc_045741,web,3405,965.7
doc_045742,web,2814,3065.1
doc_045743,pdf,3989,825.7
doc_045744,web,495,4326.9
doc_045745,audio,498,7661.3
doc_045746,image,4536,2556.2
doc_045747,audio,4924,4599.8
doc_045748,web,1507,6873.6
doc_045749,pdf,2916,6048.1
doc_045750,image,4877,523.7
doc_045751,web,2969,8780.1
doc_045752,image,1498,9999.7
doc_045753,image,4634,6085.3
doc_045754,web,4593,1125.7
doc_045755,image,1855,3186.5
doc_045756,pdf,1685,5187.8
doc_045757,image,1595,9255.7
doc_045758,audio,4879,5720.1
doc_045759,image,2825,1748.9
doc_045760,image,4468,6569.3
doc_045761,pdf,2002,6521.4
doc_045762,image,3661,3329.1
doc_045763,pdf,4641,9777.8
doc_045764,audio,1323,1050.6
doc_045765,image,4898,2833.9
doc_045766,pdf,2427,4475.3
doc_045767,pdf,847,2717.1
doc_045768,web,4527,1943.1
doc_045769,image,1614,1682.1
doc_045770,image,3717,2467.7
doc_045771,pdf,4569,4247.6
doc_045772,web,4452,2475.8
doc_045773,audio,3903,6569.6
doc_045774,audio,4891,5291.4
doc_045775,audio,900,5072.7
doc_045776,image,1036,9690.8
doc_045777,image,2787,8365.4
doc_045778,pdf,475,2591.1
doc_045779,image,2073,5110.9
doc_045780,web,4631,2143.4
doc_045781,audio,1440,6262.4
doc_045782,web,4796,6876.4
doc_045783,web,1563,7625.1
doc_045784,audio,2580,528.7
doc_045785,audio,1610,7444.6
doc_045786,audio,4676,8383.0
doc_045787,audio,1756,6248.7
doc_045788,pdf,1687,3296.7
doc_045789,image,4481,4717.5
doc_045790,web,1954,6936.4
doc_045791,web,71,4171.9
doc_045792,web,3221,4568.7
doc_045793,image,583,2896.9
doc_045794,pdf,1088,8083.7
doc_045795,web,3156,8735.9
doc_045796,image,1719,7061.2
doc_045797,image,188,3117.4
doc_045798,image,4928,7904.3
doc_045799,audio,2513,9248.5
doc_045800,image,1287,6756.3
doc_045801,image,3198,1347.2
doc_045802,pdf,1184,7054.1
doc_045803,web,3485,2302.9
doc_045804,image,512,6722.7
doc_045805,web,300,5637.6
doc_045806,web,2511,481.0
doc_045807,image,4636,1305.1
doc_045808,pdf,4066,1905.7
doc_045809,web,3370,8087.5
doc_045810,audio,3377,9346.9
doc_045811,web,2051,7300.9
doc_045812,web,1718,3148.8
doc_045813,web,1540,229.8
doc_045814,audio,1802,4807.9
doc_045815,image,862,973.4
doc_045816,web,2777,2354.7
doc_045817,image,3467,4321.0
doc_045818,audio,1147,2313.2
doc_045819,audio,1256,4991.1
doc_045820,web,4846,3563.4
doc_045821,web,713,4869.5
doc_045822,image,2794,585.4
doc_045823,audio,3991,46.8
doc_045824,image,4525,9174.9
doc_045825,audio,4237,6708.9
doc_045826,pdf,991,7634.6
doc_045827,audio,4762,5935.7
doc_045828,audio,2757,1574.5
doc_045829,pdf,2176,9622.1
doc_045830,web,3967,8399.1
doc_045831,web,1523,3695.8
doc_045832,audio,1455,2450.1
doc_045833,audio,4486,1691.7
doc_045834,audio,1112,7986.2
doc_045835,pdf,3332,1875.0
doc_045836,pdf,4453,1695.3
doc_045837,audio,1662,9464.1
doc_045838,image,1910,2269.5
doc_045839,image,4796,5484.0
doc_045840,web,2368,5523.8
doc_045841,pdf,4190,6742.6
doc_045842,image,4931,7867.0
doc_045843,image,485,4122.8
doc_045844,image,2833,5252.9
doc_045845,web,1013,336.4
doc_045846,pdf,2780,2991.1
doc_045847,pdf,2574,3333.6
doc_045848,pdf,1561,5980.5
doc_045849,image,3372,233.8
doc_045850,image,4220,859.2
doc_045851,audio,2847,5881.2
doc_045852,pdf,1471,6322.3
doc_045853,image,1357,4186.8
doc_045854,pdf,1553,216.2
doc_045855,pdf,3204,8428.4
doc_045856,audio,2457,3367.7
doc_045857,image,2670,8240.8
doc_045858,audio,2385,4805.3
doc_045859,audio,3343,3292.9
doc_045860,pdf,824,7009.4
doc_045861,audio,4044,7492.1
doc_045862,pdf,4774,4525.4
doc_045863,pdf,2043,2440.1
doc_045864,audio,3832,1319.8
doc_045865,pdf,2149,3545.7
doc_045866,pdf,996,290.6
doc_045867,audio,4030,8666.7
doc_045868,web,3074,9711.5
doc_045869,image,2873,3278.6
doc_045870,audio,906,2237.1
doc_045871,web,4018,1703.6
doc_045872,pdf,2518,2073.9
doc_045873,web,4030,931.5
doc_045874,audio,768,2615.1
doc_045875,image,3636,3807.1
doc_045876,pdf,999,9526.9
doc_045877,image,3606,5493.0
doc_045878,image,959,4624.6
doc_045879,audio,4411,5195.4
doc_045880,image,4852,8954.2
doc_045881,pdf,3517,7478.8
doc_045882,image,4642,6726.5
doc_045883,web,1228,2338.9
doc_045884,image,3167,8335.8
doc_045885,audio,2723,5124.5
doc_045886,image,3209,7369.0
doc_045887,web,3973,2760.2
doc_045888,pdf,4790,8625.4
doc_045889,audio,4742,9538.8
doc_045890,audio,4366,2858.5
doc_045891,audio,3751,6746.4
doc_045892,pdf,3006,1277.8
doc_045893,pdf,1727,3810.8
doc_045894,image,653,5826.3
doc_045895,image,1295,9309.4
doc_045896,audio,3327,9489.6
doc_045897,audio,2410,6235.9
doc_045898,audio,2490,4339.2
doc_045899,pdf,3104,4425.0
doc_045900,image,1247,5476.2
doc_045901,pdf,3100,9365.4
doc_045902,web,3351,9231.2
doc_045903,web,1150,9575.6
doc_045904,audio,277,4493.8
doc_045905,audio,24,3870.2
doc_045906,web,4547,7147.7
doc_045907,audio,4814,9287.2
doc_045908,audio,1748,2313.2
doc_045909,audio,4283,8428.8
doc_045910,audio,4990,8532.2
doc_045911,image,915,360.5
doc_045912,audio,1025,1529.9
doc_045913,image,607,3455.3
doc_045914,audio,1222,4031.0
doc_045915,audio,2571,7832.1
doc_045916,web,2761,6908.2
doc_045917,web,1988,470.9
doc_045918,web,1485,5240.2
doc_045919,image,352,523.7
doc_045920,pdf,28,8574.8
doc_045921,image,3511,8101.8
doc_045922,image,476,2583.7
doc_045923,pdf,689,7898.9
doc_045924,web,2444,7046.2
doc_045925,image,2188,2401.2
doc_045926,audio,2754,2678.3
doc_045927,image,3683,6276.3
doc_045928,web,1923,4409.4
doc_045929,pdf,4677,6428.4
doc_045930,web,4452,8824.9
doc_045931,web,4479,4446.2
doc_045932,image,4965,6490.1
doc_045933,audio,2567,795.0
doc_045934,image,1816,8683.0
doc_045935,image,4658,268.1
doc_045936,image,743,9346.5
doc_045937,audio,996,9590.7
doc_045938,image,10,302.5
doc_045939,web,3450,6766.1
doc_045940,pdf,4732,4419.1
doc_045941,web,2744,7116.6
doc_045942,image,3830,9679.0
doc_045943,pdf,1678,7873.6
doc_045944,image,2729,5458.7
doc_045945,web,4350,6243.0
doc_045946,web,2225,2856.6
doc_045947,web,3250,5103.4
doc_045948,web,4476,8966.3
doc_045949,pdf,2551,4235.9
doc_045950,audio,2401,6506.0
doc_045951,web,4650,2281.6
doc_045952,audio,3315,6912.2
doc_045953,pdf,1722,5295.2
doc_045954,pdf,348,6541.4
doc_045955,audio,529,8241.3
doc_045956,audio,1653,4086.6
doc_045957,audio,2843,9502.4
doc_045958,audio,4653,125.9
doc_045959,pdf,2030,872.6
doc_045960,image,1594,4837.4
doc_045961,audio,2327,295.4
doc_045962,image,1741,5769.1
doc_045963,image,3127,2902.5
doc_045964,web,3363,2507.5
doc_045965,pdf,119,3938.4
doc_045966,pdf,2817,1988.9
doc_045967,web,1200,9839.8
doc_045968,web,3260,4556.8
doc_045969,pdf,2290,7468.8
doc_045970,pdf,1342,8663.8
doc_045971,image,4719,2798.3
doc_045972,image,2262,2613.2
doc_045973,web,3111,1613.0
doc_045974,audio,113,5289.8
doc_045975,audio,4106,1064.0
doc_045976,pdf,30,9846.1
doc_045977,audio,3458,5710.3
doc_045978,pdf,518,4240.3
doc_045979,pdf,2712,980.7
doc_045980,audio,946,740.2
doc_045981,audio,4595,7924.0
doc_045982,image,2191,8333.6
doc_045983,pdf,3911,1238.0
doc_045984,audio,1419,4096.7
doc_045985,audio,1570,4307.4
doc_045986,audio,1219,5799.4
doc_045987,audio,4520,5762.9
doc_045988,pdf,3554,4853.8
doc_045989,audio,4476,4642.8
doc_045990,web,513,5901.5
doc_045991,pdf,4349,7480.4
doc_045992,audio,3599,1178.9
doc_045993,image,4032,447.0
doc_045994,image,3664,3857.3
doc_045995,audio,4446,9359.4
doc_045996,image,4995,591.2
doc_045997,pdf,4143,4124.5
doc_045998,image,1747,7780.4
doc_045999,pdf,3639,8580.9
doc_046000,audio,4492,1346.0
doc_046001,pdf,3350,6718.4
doc_046002,pdf,2416,8648.4
doc_046003,pdf,2495,4005.1
doc_046004,web,2401,425.0
doc_046005,image,1788,5870.4
doc_046006,pdf,3721,9420.1
doc_046007,image,3190,24.5
doc_046008,web,1526,6305.0
doc_046009,audio,4666,187.1
doc_046010,web,3867,424.9
doc_046011,audio,2357,283.4
doc_046012,image,4805,5096.1
doc_046013,audio,2876,1638.3
doc_046014,web,2305,1214.8
doc_046015,web,2191,934.8
doc_046016,pdf,652,8936.9
doc_046017,image,4324,7837.3
doc_046018,pdf,3503,9102.1
doc_046019,web,2693,2383.3
doc_046020,audio,1421,6355.6
doc_046021,web,219,3775.4
doc_046022,pdf,2376,6063.4
doc_046023,audio,3556,396.6
doc_046024,image,4313,7931.9
doc_046025,web,4829,7741.9
doc_046026,web,256,9386.7
doc_046027,image,685,8031.1
doc_046028,pdf,3499,9153.0
doc_046029,image,1299,8975.2
doc_046030,image,3263,7020.9
doc_046031,web,1057,8140.5
doc_046032,pdf,3856,2329.3
doc_046033,audio,996,693.0
doc_046034,image,1267,1141.0
doc_046035,image,3977,5759.1
doc_046036,web,1955,7411.8
doc_046037,pdf,2606,9912.9
doc_046038,pdf,3226,9031.7
doc_046039,pdf,4035,2957.9
doc_046040,image,4028,5109.5
doc_046041,audio,4477,4766.1
doc_046042,web,4353,3114.9
doc_046043,audio,636,4693.1
doc_046044,audio,712,2664.3
doc_046045,pdf,161,1793.9
doc_046046,pdf,495,4766.3
doc_046047,web,1701,8966.7
doc_046048,pdf,3978,2516.0
doc_046049,pdf,2417,753.5
doc_046050,image,4408,7747.6
doc_046051,image,425,3717.9
doc_046052,pdf,4361,4678.7
doc_046053,pdf,846,5572.3
doc_046054,audio,207,7683.5
doc_046055,audio,92,6420.0
doc_046056,pdf,1930,1844.8
doc_046057,pdf,3942,186.4
doc_046058,web,3234,423.4
doc_046059,image,2972,1393.5
doc_046060,audio,1609,2673.2
doc_046061,web,3337,2405.1
doc_046062,web,2771,567.2
doc_046063,web,4870,1352.0
doc_046064,pdf,2775,1114.1
doc_046065,pdf,983,4490.8
doc_046066,image,2926,7506.9
doc_046067,audio,2676,4449.3
doc_046068,pdf,4083,9716.8
doc_046069,audio,3700,8464.8
doc_046070,image,419,4035.6
doc_046071,image,3261,7886.5
doc_046072,web,4839,4829.3
doc_046073,pdf,2702,6895.5
doc_046074,pdf,2270,7642.3
doc_046075,pdf,3042,2886.8
doc_046076,pdf,1965,8539.7
doc_046077,web,3951,1388.8
doc_046078,web,541,5460.7
doc_046079,web,1015,5429.7
doc_046080,pdf,4753,3915.9
doc_046081,audio,3484,1664.8
doc_046082,pdf,3122,536.1
doc_046083,pdf,2734,3549.5
doc_046084,image,471,6515.0
doc_046085,pdf,1804,9645.5
doc_046086,image,300,3699.5
doc_046087,image,1130,4018.0
doc_046088,web,3557,9061.7
doc_046089,pdf,7,5132.4
doc_046090,audio,2794,2556.6
doc_046091,web,3820,14.1
doc_046092,pdf,2081,5956.5
doc_046093,audio,2010,770.5
doc_046094,image,3359,6663.7
doc_046095,pdf,4311,9371.7
doc_046096,web,4316,6750.3
doc_046097,image,3219,4935.6
doc_046098,web,4078,7932.9
doc_046099,audio,2022,9412.8
doc_046100,image,730,7651.1
doc_046101,pdf,96,5830.2
doc_046102,audio,4762,9691.1
doc_046103,image,4038,3094.1
doc_046104,pdf,3383,5752.3
doc_046105,audio,878,6089.5
doc_046106,pdf,204,7490.6
doc_046107,pdf,4034,3135.8
doc_046108,image,4930,4449.2
doc_046109,image,1866,3072.2
doc_046110,pdf,397,3883.2
doc_046111,image,1558,4176.8
doc_046112,pdf,253,3742.8
doc_046113,image,1147,2616.5
doc_046114,web,3988,2852.2
doc_046115,pdf,1742,6865.3
doc_046116,image,882,4571.6
doc_046117,audio,2479,3091.3
doc_046118,image,1162,6494.9
doc_046119,web,1794,4572.2
doc_046120,image,1530,2727.6
doc_046121,pdf,2216,9753.5
doc_046122,web,3950,861.6
doc_046123,image,340,1671.9
doc_046124,web,817,8308.6
doc_046125,image,2124,8754.4
doc_046126,web,1051,1838.2
doc_046127,pdf,2181,4478.6
doc_046128,pdf,3051,2551.0
doc_046129,web,1506,7465.3
doc_046130,image,3288,8582.4
doc_046131,pdf,3803,1429.8
doc_046132,web,2642,6206.2
doc_046133,web,1111,3261.2
doc_046134,audio,4976,4915.6
doc_046135,web,2970,690.7
doc_046136,audio,2844,8487.7
doc_046137,image,2137,5190.5
doc_046138,image,2001,2428.8
doc_046139,web,1406,2302.1
doc_046140,audio,3750,3423.8
doc_046141,audio,4392,1533.3
doc_046142,audio,1022,2042.1
doc_046143,pdf,789,4729.7
doc_046144,audio,2284,8864.7
doc_046145,pdf,4336,6406.4
doc_046146,pdf,1960,3902.2
doc_046147,audio,2750,6409.4
doc_046148,web,4621,2080.7
doc_046149,web,1599,1540.6
doc_046150,image,3110,3597.5
doc_046151,audio,666,5662.4
doc_046152,pdf,756,3774.5
doc_046153,audio,2967,3247.9
doc_046154,pdf,3775,6320.8
doc_046155,pdf,1889,105.5
doc_046156,pdf,3105,8718.9
doc_046157,web,2858,7759.8
doc_046158,audio,4415,2730.8
doc_046159,image,2472,6102.7
doc_046160,web,2690,4828.2
doc_046161,audio,1993,6143.4
doc_046162,audio,2918,7865.3
doc_046163,pdf,3794,2518.7
doc_046164,pdf,1017,3177.4
doc_046165,image,2195,6838.2
doc_046166,image,796,6094.3
doc_046167,audio,2181,9608.7
doc_046168,pdf,3873,1529.9
doc_046169,web,1995,8360.3
doc_046170,image,2480,7454.7
doc_046171,audio,27,1332.1
doc_046172,image,190,9418.1
doc_046173,pdf,4932,4768.3
doc_046174,image,3737,8080.6
doc_046175,web,3842,2494.9
doc_046176,web,1443,875.2
doc_046177,image,3399,588.5
doc_046178,image,1609,6068.8
doc_046179,image,914,6046.7
doc_046180,image,294,8772.8
doc_046181,image,1080,4760.6
doc_046182,web,1447,724.3
doc_046183,pdf,2019,9360.6
doc_046184,web,730,3749.8
doc_046185,web,2507,4298.3
doc_046186,web,1111,9305.5
doc_046187,audio,2390,8069.1
doc_046188,image,2323,5955.1
doc_046189,audio,1205,2870.8
doc_046190,web,97,9679.4
doc_046191,audio,2775,2113.0
doc_046192,audio,40,1112.5
doc_046193,image,487,1925.4
doc_046194,pdf,368,6773.4
doc_046195,audio,1315,3053.2
doc_046196,audio,2292,4509.1
doc_046197,pdf,13,3942.3
doc_046198,pdf,2850,1516.3
doc_046199,image,3686,8829.8
doc_046200,image,1733,5680.3
doc_046201,pdf,4041,8629.3
doc_046202,pdf,467,1204.4
doc_046203,image,1667,6520.2
doc_046204,audio,1125,3421.1
doc_046205,audio,1497,2445.4
doc_046206,image,3471,3073.2
doc_046207,web,2590,9779.5
doc_046208,pdf,2151,2107.2
doc_046209,web,560,3239.4
doc_046210,web,4554,2287.5
doc_046211,web,1182,4909.3
doc_046212,image,322,1057.3
doc_046213,pdf,4302,2934.9
doc_046214,pdf,292,8423.5
doc_046215,audio,4204,2980.4
doc_046216,audio,4321,4884.1
doc_046217,pdf,4441,7169.1
doc_046218,audio,4608,4156.5
doc_046219,pdf,1393,7260.5
doc_046220,image,327,8283.0
doc_046221,pdf,3303,8759.6
doc_046222,web,3158,6577.7
doc_046223,image,2898,611.3
doc_046224,web,463,4305.1
doc_046225,audio,2012,2718.4
doc_046226,audio,3735,7485.8
doc_046227,audio,1956,956.5
doc_046228,web,1577,1252.6
doc_046229,web,1166,9652.0
doc_046230,web,1329,6967.5
doc_046231,audio,4633,5473.7
doc_046232,pdf,904,7373.1
doc_046233,audio,2034,3383.1
doc_046234,audio,729,9678.4
doc_046235,audio,1334,4624.6
doc_046236,pdf,552,1400.8
doc_046237,pdf,4706,404.4
doc_046238,pdf,559,5615.4
doc_046239,pdf,3062,9778.3
doc_046240,audio,4758,982.9
doc_046241,web,3993,418.1
doc_046242,pdf,2012,6996.6
doc_046243,web,2344,52.2
doc_046244,image,3719,3139.4
doc_046245,image,1612,3723.1
doc_046246,audio,520,2155.1
doc_046247,audio,2441,6929.9
doc_046248,image,2982,3595.7
doc_046249,image,2759,89.7
doc_046250,image,3775,7992.2
doc_046251,pdf,3001,5736.3
doc_046252,pdf,3452,9443.6
doc_046253,image,3774,1946.2
doc_046254,image,529,6899.8
doc_046255,audio,3673,3143.5
doc_046256,web,1698,7125.9
doc_046257,audio,2452,2538.6
doc_046258,web,2096,3443.6
doc_046259,audio,1858,4033.0
doc_046260,web,983,7097.4
doc_046261,pdf,4502,2004.1
doc_046262,audio,3439,6839.2
doc_046263,image,2580,2403.4
doc_046264,web,3767,6203.1
doc_046265,image,4230,5248.4
doc_046266,web,794,9130.2
doc_046267,audio,3504,4786.5
doc_046268,pdf,4881,5265.7
doc_046269,image,4249,5268.1
doc_046270,image,2591,3196.6
doc_046271,pdf,3460,8065.2
doc_046272,audio,370,9799.6
doc_046273,image,3551,2233.2
doc_046274,audio,1148,3553.3
doc_046275,audio,3748,6734.7
doc_046276,image,4095,8043.0
doc_046277,web,1097,9087.2
doc_046278,web,1043,8725.0
doc_046279,pdf,2718,6766.9
doc_046280,audio,168,1894.6
doc_046281,audio,3037,1070.3
doc_046282,image,2018,7917.5
doc_046283,image,470,913.4
doc_046284,web,131,8674.6
doc_046285,pdf,3712,4664.0
doc_046286,web,3665,1160.4
doc_046287,audio,1468,2611.2
doc_046288,pdf,2660,9062.0
doc_046289,audio,1421,4861.2
doc_046290,web,3493,1092.6
doc_046291,web,1367,207.5
doc_046292,web,1318,2334.3
doc_046293,image,4392,7787.6
doc_046294,audio,1241,4400.2
doc_046295,pdf,4509,4775.4
doc_046296,pdf,3332,6863.3
doc_046297,audio,180,7544.3
doc_046298,image,2362,7967.4
doc_046299,audio,3330,4924.5
doc_046300,image,2624,5003.1
doc_046301,image,4557,2173.2
doc_046302,image,148,7409.3
doc_046303,image,1697,9999.9
doc_046304,web,865,8666.0
doc_046305,image,1723,4710.6
doc_046306,image,2146,9004.6
doc_046307,audio,4209,5489.1
doc_046308,image,403,4940.6
doc_046309,image,1705,5358.4
doc_046310,web,479,5919.3
doc_046311,image,3452,9610.0
doc_046312,web,1451,6978.4
doc_046313,web,3867,9249.9
doc_046314,image,2513,4939.9
doc_046315,pdf,1,9988.1
doc_046316,pdf,1714,4854.7
doc_046317,pdf,113,9786.1
doc_046318,web,2900,5212.4
doc_046319,audio,2653,6428.8
doc_046320,web,1800,1669.3
doc_046321,pdf,3706,6987.4
doc_046322,audio,3712,6627.5
doc_046323,web,2128,610.0
doc_046324,audio,1454,6734.2
doc_046325,pdf,891,7733.2
doc_046326,web,4430,8818.8
doc_046327,pdf,781,7717.4
doc_046328,audio,3277,9432.5
doc_046329,pdf,259,2238.8
doc_046330,audio,33,8770.0
doc_046331,image,3082,107.9
doc_046332,web,2369,5919.4
doc_046333,pdf,3833,7806.1
doc_046334,image,4740,9488.2
doc_046335,image,2956,7290.0
doc_046336,audio,4584,5391.2
doc_046337,web,1355,7945.4
doc_046338,image,2032,1149.3
doc_046339,web,303,4771.7
doc_046340,pdf,2358,9662.5
doc_046341,pdf,549,7411.3
doc_046342,audio,978,5643.7
doc_046343,image,443,9668.7
doc_046344,pdf,4723,9683.1
doc_046345,image,3087,9942.1
doc_046346,web,290,2722.1
doc_046347,web,1926,8797.4
doc_046348,web,4261,1766.6
doc_046349,audio,1261,2077.7
doc_046350,web,4583,8318.8
doc_046351,image,2705,4936.8
doc_046352,audio,110,7870.8
doc_046353,image,4641,1649.6
doc_046354,pdf,4634,952.7
doc_046355,audio,2790,6339.5
doc_046356,image,3798,2999.4
doc_046357,web,2505,8906.7
doc_046358,audio,4188,5107.3
doc_046359,image,1661,9715.6
doc_046360,image,1957,4227.5
doc_046361,audio,2807,6586.8
doc_046362,audio,4272,1296.2
doc_046363,pdf,1871,8880.4
doc_046364,web,3397,7574.3
doc_046365,image,241,3934.6
doc_046366,image,4903,7110.9
doc_046367,pdf,2221,7895.6
doc_046368,audio,4009,2257.7
doc_046369,audio,599,2854.2
doc_046370,pdf,4970,9010.7
doc_046371,pdf,3790,5255.7
doc_046372,audio,2258,8354.4
doc_046373,web,623,5636.0
doc_046374,web,1320,9800.0
doc_046375,image,3076,1335.2
doc_046376,image,3509,317.7
doc_046377,audio,2543,322.4
doc_046378,audio,3419,7165.2
doc_046379,web,515,2257.9
doc_046380,pdf,1709,5762.8
doc_046381,web,972,2159.1
doc_046382,image,1789,7495.4
doc_046383,web,3354,1261.7
doc_046384,pdf,3044,1117.3
doc_046385,image,3090,8668.0
doc_046386,image,3646,5754.8
doc_046387,image,4742,9717.7
doc_046388,image,4146,1165.3
doc_046389,audio,1173,9873.3
doc_046390,image,3682,442.1
doc_046391,audio,1763,1034.8
doc_046392,pdf,813,2549.1
doc_046393,web,3132,8876.7
doc_046394,audio,2880,9669.9
doc_046395,web,4876,9835.7
doc_046396,audio,1701,706.9
doc_046397,web,1987,5437.4
doc_046398,web,2484,7913.2
doc_046399,audio,156,7774.6
doc_046400,web,541,2155.6
doc_046401,image,4364,1038.4
doc_046402,pdf,309,7739.1
doc_046403,web,3279,1181.6
doc_046404,pdf,2691,7370.0
doc_046405,pdf,3320,5179.6
doc_046406,audio,1556,7658.9
doc_046407,audio,105,4562.3
doc_046408,audio,3526,7057.6
doc_046409,web,2727,5197.8
doc_046410,image,4139,2186.8
doc_046411,pdf,4926,8560.4
doc_046412,web,2855,3888.5
doc_046413,audio,451,9219.8
doc_046414,audio,605,6927.0
doc_046415,audio,1651,2879.0
doc_046416,image,3207,9628.3
doc_046417,pdf,1302,4258.9
doc_046418,web,2361,9393.9
doc_046419,web,2095,1787.4
doc_046420,pdf,3714,7525.8
doc_046421,web,3728,3417.7
doc_046422,web,292,3155.4
doc_046423,audio,1367,1083.1
doc_046424,audio,2361,3330.3
doc_046425,image,2604,259.1
doc_046426,pdf,2857,9515.3
doc_046427,audio,4873,6675.7
doc_046428,image,2202,8697.2
doc_046429,web,705,4824.5
doc_046430,pdf,3539,9359.4
doc_046431,web,1046,1664.3
doc_046432,image,2405,8841.5
doc_046433,web,2354,7882.2
doc_046434,audio,2770,9407.6
doc_046435,pdf,639,3447.9
doc_046436,web,4293,3691.1
doc_046437,audio,3646,2740.9
doc_046438,pdf,1426,2215.7
doc_046439,image,582,1272.7
doc_046440,image,4976,4204.7
doc_046441,audio,1476,5982.0
doc_046442,web,2870,6599.2
doc_046443,audio,2646,9386.7
doc_046444,image,2616,9701.5
doc_046445,image,577,6870.9
doc_046446,image,1342,8926.9
doc_046447,web,4683,3405.7
doc_046448,image,3088,841.9
doc_046449,image,4476,336.5
doc_046450,pdf,4111,2790.0
doc_046451,audio,770,8646.9
doc_046452,image,4557,6084.9
doc_046453,web,2233,5087.3
doc_046454,image,2904,6708.2
doc_046455,audio,3003,8015.3
doc_046456,web,1308,1224.5
doc_046457,audio,4970,6683.4
doc_046458,web,3461,1615.9
doc_046459,pdf,4410,6509.4
doc_046460,audio,214,1921.0
doc_046461,image,1889,8742.5
doc_046462,pdf,3346,5122.4
doc_046463,pdf,4451,2251.3
doc_046464,web,243,3094.4
doc_046465,web,2908,5788.8
doc_046466,image,3484,9470.6
doc_046467,image,3351,5879.6
doc_046468,pdf,3852,3856.8
doc_046469,audio,3820,7995.5
doc_046470,image,2042,7032.5
doc_046471,audio,335,8135.9
doc_046472,audio,2865,812.4
doc_046473,image,508,2967.6
doc_046474,pdf,4977,8393.8
doc_046475,image,1272,8759.8
doc_046476,image,2838,4424.2
doc_046477,pdf,2321,3674.9
doc_046478,image,4951,8259.6
doc_046479,web,2546,3525.1
doc_046480,web,1401,7773.3
doc_046481,audio,388,9919.6
doc_046482,pdf,1394,4568.3
doc_046483,web,827,927.1
doc_046484,audio,1788,5645.6
doc_046485,audio,3963,4194.1
doc_046486,web,2316,633.9
doc_046487,web,2023,290.8
doc_046488,audio,1531,213.4
doc_046489,pdf,4414,932.1
doc_046490,audio,1559,8909.5
doc_046491,web,38,742.7
doc_046492,audio,3135,7285.4
doc_046493,audio,928,7434.2
doc_046494,web,322,4990.0
doc_046495,image,3746,1599.7
doc_046496,web,4736,7649.9
doc_046497,audio,922,5030.9
doc_046498,pdf,4535,1812.4
doc_046499,audio,3965,6523.0
doc_046500,pdf,511,4676.2
doc_046501,audio,257,9512.7
doc_046502,audio,3345,9055.3
doc_046503,pdf,3537,1141.8
doc_046504,pdf,183,5119.6
doc_046505,pdf,3265,1354.8
doc_046506,image,3320,9185.7
doc_046507,pdf,2419,1033.9
doc_046508,pdf,1563,6849.4
doc_046509,image,502,934.7
doc_046510,web,4542,2718.7
doc_046511,web,3093,2423.2
doc_046512,pdf,536,1382.4
doc_046513,web,258,9394.9
doc_046514,pdf,1910,8006.2
doc_046515,pdf,1094,3301.0
doc_046516,pdf,604,4786.2
doc_046517,image,2903,1823.5
doc_046518,web,213,3390.6
doc_046519,pdf,1981,6700.3
doc_046520,web,1217,1021.6
doc_046521,web,4669,9532.5
doc_046522,web,4037,6807.6
doc_046523,pdf,1979,2112.7
doc_046524,image,3497,5003.6
doc_046525,audio,3755,4370.2
doc_046526,image,2592,6419.2
doc_046527,web,2781,5975.8
doc_046528,image,2618,3777.5
doc_046529,audio,3920,5271.6
doc_046530,audio,2076,125.8
doc_046531,audio,2504,2653.3
doc_046532,pdf,3764,1699.7
doc_046533,web,4200,1986.5
doc_046534,pdf,1655,2477.2
doc_046535,image,2965,2415.7
doc_046536,pdf,940,3551.1
doc_046537,pdf,3823,645.4
doc_046538,audio,3711,5546.9
doc_046539,web,1084,6016.7
doc_046540,audio,3732,9216.5
doc_046541,pdf,1513,8924.4
doc_046542,audio,498,4607.7
doc_046543,web,4738,6601.9
doc_046544,pdf,1273,5835.5
doc_046545,pdf,2056,9116.1
doc_046546,audio,4585,8190.2
doc_046547,web,2070,5803.3
doc_046548,web,72,6749.5
doc_046549,audio,3263,8850.4
doc_046550,audio,3706,4237.4
doc_046551,web,1673,2884.8
doc_046552,web,541,8086.8
doc_046553,web,1638,9005.0
doc_046554,pdf,252,9441.2
doc_046555,image,90,9419.6
doc_046556,web,4331,6202.6
doc_046557,pdf,4493,7942.4
doc_046558,image,1765,9650.9
doc_046559,web,586,4524.3
doc_046560,pdf,2804,9646.6
doc_046561,image,204,1445.9
doc_046562,audio,2342,4130.7
doc_046563,image,556,537.8
doc_046564,web,3065,7830.8
doc_046565,audio,3659,5764.0
doc_046566,pdf,1931,7069.1
doc_046567,pdf,3739,386.8
doc_046568,audio,3956,492.2
doc_046569,image,2688,9665.0
doc_046570,pdf,4211,8425.1
doc_046571,image,2169,7453.5
doc_046572,audio,1545,8989.8
doc_046573,pdf,3273,506.3
doc_046574,image,4303,7775.7
doc_046575,pdf,4399,2905.7
